_id,_rev,alejado,app_foreground,battery_l,battery_t,bw,devid,df_delay,df_saltos,ds,dv_delay,dv_saltos,indice_en_prueba,indice_intervalo,mood,mos,ns,prueba_nro,ram,sdk,st,t_cpu,ts_from,ts_to
31c54b0060fa1a0c1f7ccff3616db757,1-0e8ed2b441c07478820b3abc44ff6f15,58596,com.whatsapp,55.0,31.133333333333336,1.2224044265928901e-05,61d848e7503b5852,67.0,2.0,6,30.0,9.0,1,5,,1,4.0,1,484.3333333333333,24,2.0,39.0,1527035835376,1527035895376
31c54b0060fa1a0c1f7ccff3616df246,1-7dbffa36b62e2101624c834b1d1cb10b,57039,com.google.android.youtube,54.0,31.600000000000005,2.085837236046066e-06,61d848e7503b5852,69.0,2.0,6,29.5,9.0,1,14,,4,4.0,3,490.6666666666667,24,2.0,39.0,1527036463337,1527036523337
31c54b0060fa1a0c1f7ccff3616e4428,1-eb5b56303b6b5e6e5df647189cb53961,61617,com.adobe.reader,22.0,27.366666666666664,7.108651922467959e-05,867fe59be043d779,153.0,2.0,5,147.0,9.0,1,0,,5,3.371428571428571,1,177.0,21,,48.0,1528263748557,1528263808557
31c54b0060fa1a0c1f7ccff3616ea117,1-c979f3401642d6cdb2907a50a2b0d41c,60145,,57.0,31.7,3.296529057849036e-06,a1f8f29e35209a42,97.66666666666667,2.0,8,14.666666666666666,9.0,1,0,3.6666666666666665,5,4.0,1,358.3333333333333,24,4.0,31.083333333333332,1527538321702,1527538381702
31c54b0060fa1a0c1f7ccff3616ea11b,1-e97d10cd48c12dc5720ece1f38a30d1d,59314,,41.0,32.0,4.356687388543525e-06,a1f8f29e35209a42,69.0,2.0,8,13.0,9.0,1,1,,5,4.0,2,329.0,24,4.0,30.0,1527546302278,1527546362278
31c54b0060fa1a0c1f7ccff3616ec9d6,1-13ab5b8ae5661d73f9d9482dcff11d2b,14822,,82.0,27.0,1.3636572723787936e-07,4504da30b01769b7,,,6,,,1,0,5.0,5,,2,187.0,23,,27.0,1528339416525,1528339476525
31c54b0060fa1a0c1f7ccff3616f1381,1-eb8e0f3f7f7bae633f7f9d9f9fdb036f,12719,,83.0,31.0,0,4504da30b01769b7,144.33333333333334,2.0,6,58.666666666666664,9.0,1,11,5.0,4,,1,188.66666666666666,23,,30.5,1528339996263,1528340056263
31c54b0060fa1a0c1f7ccff3616f267d,1-883f5aa154182d6e07d6320299a0a48c,113620,,75.0,28.400000000000002,6.245175913734771e-07,7e4cfd066dafa944,118.66666666666667,2.0,6,58.0,8.0,1,0,3.0,5,4.0,1,534.0,24,3.0,41.666666666666664,1528483548683,1528483608683
31c54b0060fa1a0c1f7ccff3616f40d6,1-683ff103e64f5902a46f51ccafeb5a90,230260,,73.0,29.133333333333336,3.8877752037466043e-07,7e4cfd066dafa944,74.66666666666667,2.0,6,69.33333333333333,8.0,1,2,3.0,4,4.0,2,748.0,24,3.0,38.666666666666664,1528483852065,1528483912065
31c54b0060fa1a0c1f7ccff3616f49ad,1-867c3544b4de7e1bb2ad6633c0b7b14c,97539,com.android.vending,100.0,32.766666666666666,2.436279395343411e-07,9de8b4b98c575ea5,125.33333333333333,2.0,7,44.0,9.0,1,0,4.0,5,4.0,1,764.3333333333334,24,4.0,32.766666666666666,1526659136592,1526659196592
31c54b0060fa1a0c1f7ccff3616f8690,1-b709802464e6d9d601f60c0c243dbc87,84240,com.lge.launcher2,100.0,31.133333333333336,3.2457539041015986e-06,9de8b4b98c575ea5,112.5,2.0,7,54.25,8.0,1,8,4.0,4,4.0,3,814.6666666666666,24,4.0,31.133333333333336,1527694792902,1527694852902
31c54b0060fa1a0c1f7ccff3616fa90e,1-360dcdee68a1c7ad8c0e053fe3d19b3f,76190,com.lge.launcher2,100.0,20.233333333333334,3.707938201029983e-08,9de8b4b98c575ea5,124.0,2.0,7,47.5,9.0,1,13,4.0,3,4.0,2,805.0,24,2.0,20.233333333333334,1528280077220,1528280137220
31c54b0060fa1a0c1f7ccff36170013a,1-3857d7c369195f1c1981b51ef4ab9772,60440,com.android.settings,59.666666666666664,38.766666666666666,2.0800645322577958e-05,5a92d851bc704d,292.6666666666667,2.0,6,221.66666666666666,8.0,1,0,4.5,5,3.3529411764705883,1,429.6666666666667,22,4.0,56.333333333333336,1527642981962,1527643041962
31c54b0060fa1a0c1f7ccff3617036ce,1-0df653ab6eeb799911e8ca321856533a,60000,,,,0,5a92d851bc704d,,,6,,,1,7,,5,,2,,22,,,1527645150730,1527645210730
31c54b0060fa1a0c1f7ccff3617069f1,1-6118e51693123436a1427b2df9aa743c,64828,org.pol.jmgo.qoesurveyor,,,2.080538924351261e-05,a6fb86ca165ca918,74.5,1.0,7,70.0,17.0,1,0,4.0,3,4.0,1,624.3333333333334,25,2.0,0.47833333333333333,1527621054867,1527621114867
31c54b0060fa1a0c1f7ccff36170efb0,1-39a964f02f0abb8a44792bcb258bf53b,60000,,,,0,65e49509039eb913,,,7,,,1,0,4.0,2,,1,,24,,,1527618485728,1527618545728
31c54b0060fa1a0c1f7ccff361711a55,1-91a9b5958099ee63b501a9521c06b930,120128,,,,6.344078265362244e-06,247e4508ec4521f9,,,9,,,1,0,,5,,1,,26,,,1525212000664,1525212060664
31c54b0060fa1a0c1f7ccff361714d64,1-efb7361426b7530f18842718cf9b6456,3212,,,,1.5583740270995485e-08,247e4508ec4521f9,,,9,,,1,5,,5,4.0,5,,26,,,1525212961344,1525213021344
31c54b0060fa1a0c1f7ccff361715607,1-c61048e13428e16b5de279a2dfbf02d4,84439,org.pol.jmgo.qoesurveyor,54.0,34.3,4.1985780236996055e-06,247e4508ec4521f9,,,9,,,1,6,4.0,4,3.4,4,2464.0,26,4.0,34.3,1525570896650,1525570956650
31c54b0060fa1a0c1f7ccff3617199af,1-5cdd0ba2c64685a1198629d2adc1751e,29667,org.pol.jmgo.qoesurveyor,80.0,30.143999999999995,9.18760687321878e-07,247e4508ec4521f9,40.0,1.0,9,66.0,17.0,1,17,4.0,4,4.0,6,1140.76,26,2.0,30.143999999999995,1527473290336,1527473350336
31c54b0060fa1a0c1f7ccff36171adfd,1-bceaaf0396358178e40bbcb52111298f,57910,net.oneplus.launcher,79.0,31.899999999999995,5.992700121664639e-07,247e4508ec4521f9,45.63265306122449,1.0,9,66.41666666666667,17.0,1,19,4.0,4,4.0,3,1152.96,26,2.3333333333333335,31.899999999999995,1527473416761,1527473476761
31c54b0060fa1a0c1f7ccff36171d2a0,1-bde5848a1ff910ce3c7db62be903b872,15467,,,,2.777233712771454e-07,247e4508ec4521f9,,,9,,,1,22,,4,,2,,26,,,1527526355891,1527526415891
31c54b0060fa1a0c1f7ccff36171d340,1-eba81ab8903a0212457651a9e0f37246,84609,org.pol.jmgo.qoesurveyor,29.5,26.450000000000003,4.3498795020083e-06,6c3fa7f635a073f5,13.0,1.0,9,6.5,10.0,1,0,3.0,3,4.0,1,3623.0,27,,26.450000000000003,1525358947957,1525359007957
31c54b0060fa1a0c1f7ccff36171d771,1-c061db13cd8e5918e84c7dce47043f26,60000,,,,0,6c3fa7f635a073f5,,,9,,,1,1,3.1666666666666665,3,,2,,27,,,1525397793046,1525397853046
31c54b0060fa1a0c1f7ccff36171ee72,1-c8962bd0ad03b80fd4c04da105c865d8,92460,com.google.android.gms,87.0,22.066666666666666,7.130761153980768e-07,7caeb732fb3ad6af,78.66666666666667,1.0,5,72.0,17.0,1,0,,5,4.0,2,673.0,23,,31.266666666666666,1528047765290,1528047825290
31c54b0060fa1a0c1f7ccff361723ebf,1-a24df172f93f1c09e697968e3d0d5a47,126297,org.pol.jmgo.qoesurveyor,84.0,24.133333333333336,1.1975832402793288e-05,7caeb732fb3ad6af,84.33333333333333,1.0,5,72.33333333333333,17.0,1,10,5.0,4,4.0,1,477.3333333333333,23,,35.06666666666667,1528048471736,1528048531736
31c54b0060fa1a0c1f7ccff3617277fd,1-16d6f53b41e94b9697a7a102942bccd4,59327,com.sec.android.app.launcher,28.333333333333332,31.099999999999998,4.45484335261079e-05,7caeb732fb3ad6af,143.66666666666666,1.0,5,97.33333333333333,17.0,1,18,,5,4.0,3,427.6666666666667,23,,44.46666666666666,1529721236820,1529721296820
31c54b0060fa1a0c1f7ccff36172bfba,1-0be915dbe6456a038075dc3ae96dda2e,60000,com.google.android.youtube,41.666666666666664,39.0,3.0967411876468726e-05,344404a75543aaf0,130.33333333333334,1.0,,150.0,17.0,1,0,4.0,5,3.4,2,946.6666666666666,,,59.666666666666664,1527690983726,1527691043726
31c54b0060fa1a0c1f7ccff361730ecc,1-2805717e3c48ae308876d31736d91514,17522,com.google.android.youtube,35.666666666666664,39.733333333333334,5.385934234429426e-06,344404a75543aaf0,109.33333333333333,1.0,,86.66666666666667,17.0,1,10,,5,,4,779.3333333333334,,,58.666666666666664,1527691559894,1527691619894
31c54b0060fa1a0c1f7ccff36173cf44,1-352e2d1ba21d37017cb4042a6a91c707,28633791,org.pol.jmgo.qoesurveyor,89.33333333333333,40.13333333333333,4.028100864985584e-06,344404a75543aaf0,83.33333333333333,1.0,,102.66666666666667,17.0,1,32,5.0,4,3.4,6,870.0,,,63.0,1527721684595,1527721744595
31c54b0060fa1a0c1f7ccff3617438a1,1-21fec18a770c793e05292fdb22ff9d35,6715712,,,,3.60946784220263e-06,344404a75543aaf0,,,,,,1,43,4.0,4,,1,,,,,1527728962396,1527729022396
31c54b0060fa1a0c1f7ccff361748267,1-9936e354962c3f05ae37cfb0fc8615aa,7592003,org.pol.jmgo.qoesurveyor,41.0,38.36666666666667,1.0445353910768155e-05,344404a75543aaf0,113.33333333333333,1.0,,79.33333333333333,17.0,1,53,4.0,4,3.3200000000000003,3,1044.3333333333333,,,62.333333333333336,1527737116435,1527737176435
31c54b0060fa1a0c1f7ccff36174c4c4,1-e92270ed85261df4220c51ab8cb910f7,36946061,com.google.android.youtube,55.0,35.766666666666666,7.228753920767987e-05,344404a75543aaf0,190.66666666666666,1.0,,137.33333333333334,17.0,1,63,3.0,5,3.4,5,1115.6666666666667,,,59.333333333333336,1527774624010,1527774684010
31c54b0060fa1a0c1f7ccff361751a02,1-50f2d23fb062a46243bac8ebcf5b9634,60598,com.google.android.youtube,59.0,32.4,1.67823602939951e-06,0264ea70c8976793,,,9,,,1,0,,3,4.0,1,3182.0,27,3.0,32.4,1525213834112,1525213894112
31c54b0060fa1a0c1f7ccff361761c2b,1-0d89eba0c0e47207270ec775cc6e4e81,253605,org.pol.jmgo.qoesurveyor,78.0,32.55,0,0264ea70c8976793,15.0,1.0,9,14.5,10.0,1,33,,5,4.0,3,2904.0,27,3.0,32.55,1525222520726,1525222580726
31c54b0060fa1a0c1f7ccff361763408,1-c2595a55afdca1300309cdf2c44e3e67,165089,com.android.chrome,65.0,30.45,0,0264ea70c8976793,12.0,1.0,9,12.0,10.0,1,35,,5,4.0,2,3846.0,27,3.0,30.45,1525301335420,1525301395420
31c54b0060fa1a0c1f7ccff361764075,1-01a1e4a17e538d2f580c68eb3a50e06e,60000,com.android.vpndialogs,83.0,30.233333333333334,1.9723671272145464e-07,3c66f51dbc94d163,74.5,2.0,9,37.5,9.0,1,0,4.0,3,4.0,1,2103.0,26,4.0,39.166666666666664,1526659109851,1526659169851
31c54b0060fa1a0c1f7ccff361767e2f,1-c4ae79ead82a53e35ef90246b6024a82,414589,,,,0,dcceb1b848daf324,,,4,,,1,0,2.5,3,,1,,23,,,1525359490465,1525359550465
31c54b0060fa1a0c1f7ccff361768576,1-85bf86d60797c1c21401a94851b870b9,73666,com.android.vending,,,1.0431026149564175e-07,6f2a6c95c065c7a3,103.33333333333333,2.0,3,52.333333333333336,8.0,1,0,5.0,2,4.0,1,750.0,24,4.0,37.333333333333336,1527617718346,1527617778346
31c54b0060fa1a0c1f7ccff36176d9cd,1-4378a1d4f34438429677c5fe673a4658,47609,android,40.0,30.65,7.45431496141731e-05,f25d48f8931ef23f,32.0,1.0,6,15.5,10.0,1,0,,4,4.0,4,360.0,24,2.0,49.5,1525908996796,1525909056796
31c54b0060fa1a0c1f7ccff36177422a,1-2f2bf1126dbaac0b0bf063b7914e831b,58935,com.google.android.youtube,49.0,26.95,8.700924584590258e-05,f25d48f8931ef23f,955.0,2.0,6,56.5,9.0,1,13,,2,4.0,1,405.0,24,2.0,37.5,1526006914794,1526006974794
31c54b0060fa1a0c1f7ccff3617752e4,1-1d3b5e8e83919e98ff2522a7a2db3556,50582,android,76.0,23.65,4.0765568573857104e-05,f25d48f8931ef23f,32.5,1.0,6,24.5,10.0,1,15,,3,4.0,3,316.0,24,2.0,31.0,1526426087577,1526426147577
31c54b0060fa1a0c1f7ccff361775b89,1-d041f81613c280b57fc567ecd5ae6753,11264,,,,4.436246062565624e-07,f25d48f8931ef23f,,,6,,,1,16,,4,4.0,2,,24,,,1526598162787,1526598222787
31c54b0060fa1a0c1f7ccff361779332,1-b1f1ba4952aaadcca73d5c80c00dd025,60855,org.pol.jmgo.qoesurveyor,75.33333333333333,34.96666666666667,2.7286465225579576e-05,c43e0a23ab297d87,170.0,2.0,8,34.5,9.0,1,0,5.0,4,,2,666.3333333333334,26,,0.4563333333333333,1528320374847,1528320434847
31c54b0060fa1a0c1f7ccff3617795a7,1-5fce8853839c8fc887c14d07d634cf78,62127,com.sonelli.juicessh,53.0,37.233333333333334,1.1405513908101533e-05,c43e0a23ab297d87,55.0,2.0,8,25.0,9.0,1,2,5.0,3,,4,770.0,26,,0.435,1528332204551,1528332264551
31c54b0060fa1a0c1f7ccff361780e62,1-7a2b976b40802286d8cd87cd0f0f8c6a,69730,com.sonyericsson.home,50.0,38.96666666666667,9.352804119931335e-07,c43e0a23ab297d87,83.66666666666667,2.0,8,35.333333333333336,9.0,1,14,,1,4.0,3,715.3333333333334,26,3.0,0.48333333333333334,1528334167110,1528334227110
31c54b0060fa1a0c1f7ccff361783a01,1-37bc1a6c5ccfb6aeafca4477939dc46b,1846,com.whatsapp,47.0,38.46666666666667,1.2195932734454425e-05,c43e0a23ab297d87,1066.0,2.0,8,35.0,9.0,1,20,,3,,7,608.6666666666666,26,,0.4726666666666666,1528334533416,1528334593416
31c54b0060fa1a0c1f7ccff36178a0aa,1-c87ac61a2a72f84010464e404b9732c6,97659,com.twitter.android,41.0,34.733333333333334,8.190036299395011e-05,c43e0a23ab297d87,70.66666666666667,2.0,8,34.666666666666664,9.0,1,32,,1,,1,652.3333333333334,26,,0.4166666666666667,1528335186458,1528335246458
31c54b0060fa1a0c1f7ccff36178f505,1-a47c580a6b5e70f93af9c6608a0e6f72,63864,com.google.android.apps.docs,76.0,27.7,0.0001760268822186297,bd016d8f3093b6a4,136.0,2.0,7,54.0,9.0,1,0,,5,4.0,1,840.0,23,,52.0,1528254275774,1528254335774
31c54b0060fa1a0c1f7ccff361794963,1-bbf816fc2ea0ddcf3b4eab399a1645d7,33733,com.google.android.youtube,69.0,28.7,0,867287031950897,75.0,2.0,9,41.0,9.0,1,0,,3,,3,3073.0,27,,28.7,1522811177167,1522811237167
31c54b0060fa1a0c1f7ccff3617954d2,1-9b354ba72448bc0d68567e7ea53fcd5c,60000,,,,0,867287031950897,,,9,,,1,2,,3,,2,,27,,,1525128792179,1525128852179
31c54b0060fa1a0c1f7ccff3617991c7,1-7b1f9b19227769bd8c8bd2ce58d2043c,59516,com.android.settings,89.0,31.6,0,867287031950897,14.5,1.0,9,11.0,10.0,1,11,,3,4.0,1,2700.0,27,3.0,31.6,1525131773102,1525131833102
31c54b0060fa1a0c1f7ccff36179ad02,1-20812b46a5bbe735a63b76f3a904778a,61068,com.android.launcher3,,,2.74947417543041e-07,a32d3af596578938,61.333333333333336,1.0,8,68.0,17.0,1,0,1.0,3,4.0,7,1512.6666666666667,26,2.6666666666666665,31.2,1527738547521,1527738607521
31c54b0060fa1a0c1f7ccff36179d0f1,1-36aa689eff014a49beb7952ad0cc9572,60876,android,,,1.3667612206463227e-06,a32d3af596578938,60.333333333333336,1.0,8,80.0,17.0,1,4,,5,4.0,4,1257.0,26,2.3333333333333335,33.56666666666667,1530147288284,1530147348284
31c54b0060fa1a0c1f7ccff3617a068a,1-71b0ff45d14f31037e242263df2be7fa,3717,com.whatsapp,,,1.3774170430492826e-07,a32d3af596578938,60.75,1.0,8,76.0,17.0,1,10,,5,4.0,5,1289.0,26,,33.666666666666664,1530147851364,1530147911364
31c54b0060fa1a0c1f7ccff3617a36ad,1-8180d9d9201a32eb8333e6731e53fdbf,436524,com.whatsapp,,,2.644435926067899e-07,a32d3af596578938,71.0,1.0,8,94.33333333333333,17.0,1,15,,5,4.0,8,1210.48,26,2.0,33.52,1530148662280,1530148722280
31c54b0060fa1a0c1f7ccff3617a3eec,1-ec7a4c00cd745bd5e6d21dba978ff425,539748,,,,0,a32d3af596578938,,,8,,,1,17,,5,,3,,26,,,1530149395787,1530149455787
31c54b0060fa1a0c1f7ccff3617a5c2f,1-d06272fe038a24bf005ddc050d2396ab,57983,com.android.launcher3,,,1.4237202713288112e-06,a32d3af596578938,52.333333333333336,1.0,8,70.33333333333333,17.0,1,20,,3,4.0,1,1244.0,26,3.0,34.4,1530149507930,1530149567930
31c54b0060fa1a0c1f7ccff3617a80b9,1-bed4e94a816bb7fe629fea6bde61f136,69061,,91.0,18.7,7.847069215513075e-08,81410329db99223d,159.66666666666666,2.0,5,44.666666666666664,9.0,1,0,,5,4.0,2,422.6666666666667,23,,28.599999999999998,1529160904397,1529160964397
31c54b0060fa1a0c1f7ccff3617aaed3,1-f516a1493253b32f1d9ead626d12409f,61586,,26.333333333333332,27.7,2.0304437592706788e-05,81410329db99223d,75.33333333333333,2.0,5,58.333333333333336,17.0,1,6,3.0,5,4.0,1,440.3333333333333,23,,39.43333333333333,1529238918599,1529238978599
31c54b0060fa1a0c1f7ccff3617ae40d,1-1549d59b06ff5a1ec1fdfdc30bbccb58,130806,,53.0,8.2,1.7646265895568407e-06,2f41118c2aee66ae,200.0,2.0,4,46.666666666666664,9.0,1,0,4.0,4,3.4,1,280.0,23,,67.33333333333333,1527618076765,1527618136765
31c54b0060fa1a0c1f7ccff3617aedd7,1-b5f1b8198ae0b2e869e842a68e9c90c8,60000,,,,0,2f41118c2aee66ae,,,4,,,1,1,,5,,2,,23,,,1527618843358,1527618903358
31c54b0060fa1a0c1f7ccff3617b0383,1-26859b0b151f771f655a09b28beb045a,124186,,,,0.0006460094331761138,a208a7c4a26d8df7,91.5,2.0,8,32.5,9.0,1,0,,2,4.0,1,990.0,24,,36.9325,1528256379545,1528256439545
31c54b0060fa1a0c1f7ccff3617b10d2,1-6502469124bce7f923d039e05686b747,8926,,,,3.774737087715205e-07,d71847dfd6b46fcd,,,9,,,1,0,,3,,1,,27,,,1525134096657,1525134156657
