"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
61617,22,27.3666666666667,7.10865192246796e-05,153,2,5,147,9,1,0,4.83333333333333,5,3.37142857142857,1,177,21,4,48,"31c54b0060fa1a0c1f7ccff3616e4428","1-eb5b56303b6b5e6e5df647189cb53961","com.adobe.reader","867fe59be043d779",1528263748557,1528263808557
60145,57,31.7,3.29652905784904e-06,97.6666666666667,2,8,14.6666666666667,9,1,0,3.66666666666667,5,4,1,358.333333333333,24,4,31.0833333333333,"31c54b0060fa1a0c1f7ccff3616ea117","1-c979f3401642d6cdb2907a50a2b0d41c","","a1f8f29e35209a42",1527538321702,1527538381702
59314,41,32,4.35668738854352e-06,69,2,8,13,9,1,1,5,5,4,2,329,24,4,30,"31c54b0060fa1a0c1f7ccff3616ea11b","1-e97d10cd48c12dc5720ece1f38a30d1d","","a1f8f29e35209a42",1527546302278,1527546362278
14822,82,27,1.36365727237879e-07,214,2,6,34.5,9,1,0,5,5,4,2,187,23,4,27,"31c54b0060fa1a0c1f7ccff3616ec9d6","1-13ab5b8ae5661d73f9d9482dcff11d2b","","4504da30b01769b7",1528339416525,1528339476525
12719,83,31,0,144.333333333333,2,6,58.6666666666667,9,1,11,5,4,3.48571428571429,1,188.666666666667,23,4,30.5,"31c54b0060fa1a0c1f7ccff3616f1381","1-eb8e0f3f7f7bae633f7f9d9f9fdb036f","","4504da30b01769b7",1528339996263,1528340056263
113620,75,28.4,6.24517591373477e-07,118.666666666667,2,6,58,8,1,0,3,5,4,1,534,24,3,41.6666666666667,"31c54b0060fa1a0c1f7ccff3616f267d","1-883f5aa154182d6e07d6320299a0a48c","","7e4cfd066dafa944",1528483548683,1528483608683
230260,73,29.1333333333333,3.8877752037466e-07,74.6666666666667,2,6,69.3333333333333,8,1,2,3,4,4,2,748,24,3,38.6666666666667,"31c54b0060fa1a0c1f7ccff3616f40d6","1-683ff103e64f5902a46f51ccafeb5a90","","7e4cfd066dafa944",1528483852065,1528483912065
97539,100,32.7666666666667,2.43627939534341e-07,125.333333333333,2,7,44,9,1,0,4,5,4,1,764.333333333333,24,4,32.7666666666667,"31c54b0060fa1a0c1f7ccff3616f49ad","1-867c3544b4de7e1bb2ad6633c0b7b14c","com.android.vending","9de8b4b98c575ea5",1526659136592,1526659196592
84240,100,31.1333333333333,3.2457539041016e-06,112.5,2,7,54.25,8,1,8,4,4,4,3,814.666666666667,24,4,31.1333333333333,"31c54b0060fa1a0c1f7ccff3616f8690","1-b709802464e6d9d601f60c0c243dbc87","com.lge.launcher2","9de8b4b98c575ea5",1527694792902,1527694852902
76190,100,20.2333333333333,3.70793820102998e-08,124,2,7,47.5,9,1,13,4,3,4,2,805,24,2,20.2333333333333,"31c54b0060fa1a0c1f7ccff3616fa90e","1-360dcdee68a1c7ad8c0e053fe3d19b3f","com.lge.launcher2","9de8b4b98c575ea5",1528280077220,1528280137220
60440,59.6666666666667,38.7666666666667,2.0800645322578e-05,292.666666666667,2,6,221.666666666667,8,1,0,4.5,5,3.35294117647059,1,429.666666666667,22,4,56.3333333333333,"31c54b0060fa1a0c1f7ccff36170013a","1-3857d7c369195f1c1981b51ef4ab9772","com.android.settings","5a92d851bc704d",1527642981962,1527643041962
60000,46,28.5666666666667,0,69,2,6,19,9,1,7,3,5,4,2,372,22,3,37.5,"31c54b0060fa1a0c1f7ccff3617036ce","1-0df653ab6eeb799911e8ca321856533a","","5a92d851bc704d",1527645150730,1527645210730
64828,42,32.2,2.08053892435126e-05,74.5,1,7,70,17,1,0,4,3,4,1,624.333333333333,25,2,0.478333333333333,"31c54b0060fa1a0c1f7ccff3617069f1","1-6118e51693123436a1427b2df9aa743c","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621054867,1527621114867
60000,21,27,0,283,2,7,59.75,9,1,0,4,2,3.4,1,272,24,4,33.33,"31c54b0060fa1a0c1f7ccff36170efb0","1-39a964f02f0abb8a44792bcb258bf53b","","65e49509039eb913",1527618485728,1527618545728
120128,41,32,6.34407826536224e-06,71,1,9,58.3333333333333,8,1,0,5,5,4,1,358.333333333333,26,4,0.456333333333333,"31c54b0060fa1a0c1f7ccff361711a55","1-91a9b5958099ee63b501a9521c06b930","","247e4508ec4521f9",1525212000664,1525212060664
3212,71,34.3,1.55837402709955e-08,125.333333333333,2,9,30.5,9,1,5,4,5,4,5,1054.33333333333,26,4,35.5,"31c54b0060fa1a0c1f7ccff361714d64","1-efb7361426b7530f18842718cf9b6456","","247e4508ec4521f9",1525212961344,1525213021344
84439,54,34.3,4.19857802369961e-06,55,2,9,19,9,1,6,4,4,3.4,4,2464,26,4,34.3,"31c54b0060fa1a0c1f7ccff361715607","1-c61048e13428e16b5de279a2dfbf02d4","org.pol.jmgo.qoesurveyor","247e4508ec4521f9",1525570896650,1525570956650
29667,80,30.144,9.18760687321878e-07,40,1,9,66,17,1,17,4,4,4,6,1140.76,26,2,30.144,"31c54b0060fa1a0c1f7ccff3617199af","1-5cdd0ba2c64685a1198629d2adc1751e","org.pol.jmgo.qoesurveyor","247e4508ec4521f9",1527473290336,1527473350336
57910,79,31.9,5.99270012166464e-07,45.6326530612245,1,9,66.4166666666667,17,1,19,4,4,4,3,1152.96,26,2.33333333333333,31.9,"31c54b0060fa1a0c1f7ccff36171adfd","1-bceaaf0396358178e40bbcb52111298f","net.oneplus.launcher","247e4508ec4521f9",1527473416761,1527473476761
15467,100,31.9,2.77723371277145e-07,12,1,9,11,10,1,22,3,4,3,2,1296,26,4,31.9,"31c54b0060fa1a0c1f7ccff36171d2a0","1-bde5848a1ff910ce3c7db62be903b872","","247e4508ec4521f9",1527526355891,1527526415891
84609,29.5,26.45,4.3498795020083e-06,13,1,9,6.5,10,1,0,3,3,4,1,3623,27,2.5,26.45,"31c54b0060fa1a0c1f7ccff36171d340","1-eba81ab8903a0212457651a9e0f37246","org.pol.jmgo.qoesurveyor","6c3fa7f635a073f5",1525358947957,1525359007957
60000,54,26.45,0,40,1,9,110,10,1,1,3.16666666666667,3,3.4,2,3073,27,4,32.7,"31c54b0060fa1a0c1f7ccff36171d771","1-c061db13cd8e5918e84c7dce47043f26","","6c3fa7f635a073f5",1525397793046,1525397853046
92460,87,22.0666666666667,7.13076115398077e-07,78.6666666666667,1,5,72,17,1,0,5,5,4,2,673,23,4,31.2666666666667,"31c54b0060fa1a0c1f7ccff36171ee72","1-c8962bd0ad03b80fd4c04da105c865d8","com.google.android.gms","7caeb732fb3ad6af",1528047765290,1528047825290
126297,84,24.1333333333333,1.19758324027933e-05,84.3333333333333,1,5,72.3333333333333,17,1,10,5,4,4,1,477.333333333333,23,4,35.0666666666667,"31c54b0060fa1a0c1f7ccff361723ebf","1-a24df172f93f1c09e697968e3d0d5a47","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048471736,1528048531736
59327,28.3333333333333,31.1,4.45484335261079e-05,143.666666666667,1,5,97.3333333333333,17,1,18,5,5,4,3,427.666666666667,23,4,44.4666666666667,"31c54b0060fa1a0c1f7ccff3617277fd","1-16d6f53b41e94b9697a7a102942bccd4","com.sec.android.app.launcher","7caeb732fb3ad6af",1529721236820,1529721296820
60000,41.6666666666667,39,3.09674118764687e-05,130.333333333333,1,8,150,17,1,0,4,5,3.4,2,946.666666666667,26,4,59.6666666666667,"31c54b0060fa1a0c1f7ccff36172bfba","1-0be915dbe6456a038075dc3ae96dda2e","com.google.android.youtube","344404a75543aaf0",1527690983726,1527691043726
17522,35.6666666666667,39.7333333333333,5.38593423442943e-06,109.333333333333,1,8,86.6666666666667,17,1,10,4,5,4,4,779.333333333333,26,2.66666666666667,58.6666666666667,"31c54b0060fa1a0c1f7ccff361730ecc","1-2805717e3c48ae308876d31736d91514","com.google.android.youtube","344404a75543aaf0",1527691559894,1527691619894
28633791,89.3333333333333,40.1333333333333,4.02810086498558e-06,83.3333333333333,1,8,102.666666666667,17,1,32,5,4,3.4,6,870,26,4,63,"31c54b0060fa1a0c1f7ccff36173cf44","1-352e2d1ba21d37017cb4042a6a91c707","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527721684595,1527721744595
6715712,95,28.7,3.60946784220263e-06,112.5,2,7,12.5,9,1,43,4,4,4,1,1252.5,24,2,30.45,"31c54b0060fa1a0c1f7ccff3617438a1","1-21fec18a770c793e05292fdb22ff9d35","","344404a75543aaf0",1527728962396,1527729022396
7592003,41,38.3666666666667,1.04453539107682e-05,113.333333333333,1,8,79.3333333333333,17,1,53,4,4,3.32,3,1044.33333333333,26,3,62.3333333333333,"31c54b0060fa1a0c1f7ccff361748267","1-9936e354962c3f05ae37cfb0fc8615aa","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527737116435,1527737176435
36946061,55,35.7666666666667,7.22875392076799e-05,190.666666666667,1,8,137.333333333333,17,1,63,3,5,3.4,5,1115.66666666667,26,3,59.3333333333333,"31c54b0060fa1a0c1f7ccff36174c4c4","1-e92270ed85261df4220c51ab8cb910f7","com.google.android.youtube","344404a75543aaf0",1527774624010,1527774684010
60598,59,32.4,1.67823602939951e-06,50.6666666666667,2,9,63,8,1,0,3,3,4,1,3182,27,3,32.4,"31c54b0060fa1a0c1f7ccff361751a02","1-50f2d23fb062a46243bac8ebcf5b9634","com.google.android.youtube","0264ea70c8976793",1525213834112,1525213894112
253605,78,32.55,0,15,1,9,14.5,10,1,33,3.35714285714286,5,4,3,2904,27,3,32.55,"31c54b0060fa1a0c1f7ccff361761c2b","1-0d89eba0c0e47207270ec775cc6e4e81","org.pol.jmgo.qoesurveyor","0264ea70c8976793",1525222520726,1525222580726
165089,65,30.45,0,12,1,9,12,10,1,35,1,5,4,2,3846,27,3,30.45,"31c54b0060fa1a0c1f7ccff361763408","1-c2595a55afdca1300309cdf2c44e3e67","com.android.chrome","0264ea70c8976793",1525301335420,1525301395420
60000,83,30.2333333333333,1.97236712721455e-07,74.5,2,9,37.5,9,1,0,4,3,4,1,2103,26,4,39.1666666666667,"31c54b0060fa1a0c1f7ccff361764075","1-01a1e4a17e538d2f580c68eb3a50e06e","com.android.vpndialogs","3c66f51dbc94d163",1526659109851,1526659169851
414589,76,28.3666666666667,0,130.333333333333,1,4,150,17,1,0,2.5,3,4,1,180,23,4,41.3333333333333,"31c54b0060fa1a0c1f7ccff361767e2f","1-c4ae79ead82a53e35ef90246b6024a82","","dcceb1b848daf324",1525359490465,1525359550465
73666,6,31.1,1.04310261495642e-07,103.333333333333,2,3,52.3333333333333,8,1,0,5,2,4,1,750,24,4,37.3333333333333,"31c54b0060fa1a0c1f7ccff361768576","1-85bf86d60797c1c21401a94851b870b9","com.android.vending","6f2a6c95c065c7a3",1527617718346,1527617778346
47609,40,30.65,7.45431496141731e-05,32,1,6,15.5,10,1,0,3,4,4,4,360,24,2,49.5,"31c54b0060fa1a0c1f7ccff36176d9cd","1-4378a1d4f34438429677c5fe673a4658","android","f25d48f8931ef23f",1525908996796,1525909056796
58935,49,26.95,8.70092458459026e-05,955,2,6,56.5,9,1,13,4,2,4,1,405,24,2,37.5,"31c54b0060fa1a0c1f7ccff36177422a","1-2f2bf1126dbaac0b0bf063b7914e831b","com.google.android.youtube","f25d48f8931ef23f",1526006914794,1526006974794
50582,76,23.65,4.07655685738571e-05,32.5,1,6,24.5,10,1,15,3.4,3,4,3,316,24,2,31,"31c54b0060fa1a0c1f7ccff3617752e4","1-1d3b5e8e83919e98ff2522a7a2db3556","android","f25d48f8931ef23f",1526426087577,1526426147577
11264,100,27.7,4.43624606256562e-07,1066,2,6,243,9,1,16,4.5,4,4,2,404,24,2,28.6,"31c54b0060fa1a0c1f7ccff361775b89","1-d041f81613c280b57fc567ecd5ae6753","","f25d48f8931ef23f",1526598162787,1526598222787
60855,75.3333333333333,34.9666666666667,2.72864652255796e-05,170,2,8,34.5,9,1,0,5,4,4,2,666.333333333333,26,3,0.456333333333333,"31c54b0060fa1a0c1f7ccff361779332","1-b1f1ba4952aaadcca73d5c80c00dd025","org.pol.jmgo.qoesurveyor","c43e0a23ab297d87",1528320374847,1528320434847
62127,53,37.2333333333333,1.14055139081015e-05,55,2,8,25,9,1,2,5,3,4,4,770,26,4,0.435,"31c54b0060fa1a0c1f7ccff3617795a7","1-5fce8853839c8fc887c14d07d634cf78","com.sonelli.juicessh","c43e0a23ab297d87",1528332204551,1528332264551
69730,50,38.9666666666667,9.35280411993133e-07,83.6666666666667,2,8,35.3333333333333,9,1,14,5,1,4,3,715.333333333333,26,3,0.483333333333333,"31c54b0060fa1a0c1f7ccff361780e62","1-7a2b976b40802286d8cd87cd0f0f8c6a","com.sonyericsson.home","c43e0a23ab297d87",1528334167110,1528334227110
1846,47,38.4666666666667,1.21959327344544e-05,1066,2,8,35,9,1,20,5,3,3.2,7,608.666666666667,26,4,0.472666666666667,"31c54b0060fa1a0c1f7ccff361783a01","1-37bc1a6c5ccfb6aeafca4477939dc46b","com.whatsapp","c43e0a23ab297d87",1528334533416,1528334593416
97659,41,34.7333333333333,8.19003629939501e-05,70.6666666666667,2,8,34.6666666666667,9,1,32,5,1,4,1,652.333333333333,26,3,0.416666666666667,"31c54b0060fa1a0c1f7ccff36178a0aa","1-c87ac61a2a72f84010464e404b9732c6","com.twitter.android","c43e0a23ab297d87",1528335186458,1528335246458
63864,76,27.7,0.00017602688221863,136,2,7,54,9,1,0,4.83333333333333,5,4,1,840,23,3,52,"31c54b0060fa1a0c1f7ccff36178f505","1-a47c580a6b5e70f93af9c6608a0e6f72","com.google.android.apps.docs","bd016d8f3093b6a4",1528254275774,1528254335774
33733,69,28.7,0,75,2,9,41,9,1,0,5,3,3.4,3,3073,27,4,28.7,"31c54b0060fa1a0c1f7ccff361794963","1-bbf816fc2ea0ddcf3b4eab399a1645d7","com.google.android.youtube","867287031950897",1522811177167,1522811237167
60000,29.5,30.45,0,13,1,9,11,10,1,2,1,3,4,2,2700,27,2.66666666666667,31.6,"31c54b0060fa1a0c1f7ccff3617954d2","1-9b354ba72448bc0d68567e7ea53fcd5c","","867287031950897",1525128792179,1525128852179
59516,89,31.6,0,14.5,1,9,11,10,1,11,3,3,4,1,2700,27,3,31.6,"31c54b0060fa1a0c1f7ccff3617991c7","1-7b1f9b19227769bd8c8bd2ce58d2043c","com.android.settings","867287031950897",1525131773102,1525131833102
61068,87,34.3,2.74947417543041e-07,61.3333333333333,1,8,68,17,1,0,1,3,4,7,1512.66666666667,26,2.66666666666667,31.2,"31c54b0060fa1a0c1f7ccff36179ad02","1-20812b46a5bbe735a63b76f3a904778a","com.android.launcher3","a32d3af596578938",1527738547521,1527738607521
60876,29.5,28.0333333333333,1.36676122064632e-06,60.3333333333333,1,8,80,17,1,4,3,5,4,4,1257,26,2.33333333333333,33.5666666666667,"31c54b0060fa1a0c1f7ccff36179d0f1","1-36aa689eff014a49beb7952ad0cc9572","android","a32d3af596578938",1530147288284,1530147348284
3717,80,30.144,1.37741704304928e-07,60.75,1,8,76,17,1,10,3.16666666666667,5,4,5,1289,26,2,33.6666666666667,"31c54b0060fa1a0c1f7ccff3617a068a","1-71b0ff45d14f31037e242263df2be7fa","com.whatsapp","a32d3af596578938",1530147851364,1530147911364
436524,78,28.0333333333333,2.6444359260679e-07,71,1,8,94.3333333333333,17,1,15,4,5,4,8,1210.48,26,2,33.52,"31c54b0060fa1a0c1f7ccff3617a36ad","1-8180d9d9201a32eb8333e6731e53fdbf","com.whatsapp","a32d3af596578938",1530148662280,1530148722280
539748,100,33.1555555555556,0,159.666666666667,2,8,52.25,9,1,17,4,5,4,3,1257.66666666667,26,2.33333333333333,52,"31c54b0060fa1a0c1f7ccff3617a3eec","1-ec7a4c00cd745bd5e6d21dba978ff425","","a32d3af596578938",1530149395787,1530149455787
57983,84,30.2333333333333,1.42372027132881e-06,52.3333333333333,1,8,70.3333333333333,17,1,20,3,3,4,1,1244,26,3,34.4,"31c54b0060fa1a0c1f7ccff3617a5c2f","1-d06272fe038a24bf005ddc050d2396ab","com.android.launcher3","a32d3af596578938",1530149507930,1530149567930
69061,91,18.7,7.84706921551307e-08,159.666666666667,2,5,44.6666666666667,9,1,0,5,5,4,2,422.666666666667,23,4,28.6,"31c54b0060fa1a0c1f7ccff3617a80b9","1-bed4e94a816bb7fe629fea6bde61f136","","81410329db99223d",1529160904397,1529160964397
61586,26.3333333333333,27.7,2.03044375927068e-05,75.3333333333333,2,5,58.3333333333333,17,1,6,3,5,4,1,440.333333333333,23,4,39.4333333333333,"31c54b0060fa1a0c1f7ccff3617aaed3","1-f516a1493253b32f1d9ead626d12409f","","81410329db99223d",1529238918599,1529238978599
130806,53,8.2,1.76462658955684e-06,200,2,4,46.6666666666667,9,1,0,4,4,3.4,1,280,23,4,67.3333333333333,"31c54b0060fa1a0c1f7ccff3617ae40d","1-1549d59b06ff5a1ec1fdfdc30bbccb58","","2f41118c2aee66ae",1527618076765,1527618136765
60000,55,8.2,0,83.6666666666667,2,4,35.3333333333333,17,1,1,3,5,3.34666666666667,2,490.666666666667,23,4,43.3333333333333,"31c54b0060fa1a0c1f7ccff3617aedd7","1-b5f1b8198ae0b2e869e842a68e9c90c8","","2f41118c2aee66ae",1527618843358,1527618903358
124186,41.6666666666667,31.7,0.000646009433176114,91.5,2,8,32.5,9,1,0,4,2,4,1,990,24,4,36.9325,"31c54b0060fa1a0c1f7ccff3617b0383","1-26859b0b151f771f655a09b28beb045a","","a208a7c4a26d8df7",1528256379545,1528256439545
8926,42,32.55,3.7747370877152e-07,91.5,2,9,29.5,9,1,0,3,3,4,1,3073,27,3,34.4,"31c54b0060fa1a0c1f7ccff3617b10d2","1-6502469124bce7f923d039e05686b747","","d71847dfd6b46fcd",1525134096657,1525134156657
