"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
333094,83,33.3,851842.771921222,83,2,8,65.75,8,5,4,4,5,4,2,816.333333333333,23,4,40.2516666666667,"42f1293b2125e6b8ec45e34c74436fc3","1-12b90e28d8a87c8abe87d5a4d0f1ebce","com.google.android.youtube","1d966fc8f0e98430",1527619458046,1527619518046
58199,82,31.7,152235.711180228,83,2,8,50.6666666666667,8,1,5,4,5,4,1,849,23,4,38.441,"42f1293b2125e6b8ec45e34c74437659","1-99d88cbf4d9dd25a5bbe97bc1a81ab9e","com.google.android.youtube","1d966fc8f0e98430",1527619585371,1527619645371
87438,83,32.65,7384615.38461538,84.3333333333333,2,8,53.3333333333333,8,1,6,4,5,4,3,810,23,4,40.8486666666667,"42f1293b2125e6b8ec45e34c74437727","1-e58ba80576e7f3105f54dc93d1044640","com.google.android.youtube","1d966fc8f0e98430",1527619749910,1527619809910
216934,85,35.35,3686520.37617555,73,2,8,50,8,2,7,4,1,4,3,846.666666666667,23,4,41.0723333333333,"42f1293b2125e6b8ec45e34c74437d01","1-b5a133814387d763104954217a8a997b","com.netflix.mediaclient","1d966fc8f0e98430",1527619879406,1527619939406
274688,53,33.7,248952.722920407,95,2,8,48.3333333333333,8,3,8,4,1,4,3,809.333333333333,23,4,36.553,"42f1293b2125e6b8ec45e34c74438113","1-5623284d78909cc0a9be14e84b774339","com.netflix.mediaclient","1d966fc8f0e98430",1527619937160,1527619997160
331857,83,33.1333333333333,5514485.51448551,75.75,2,8,54.25,8,4,9,4,4,4,3,859.666666666667,23,4,42.5883333333333,"42f1293b2125e6b8ec45e34c744388fb","1-27db1ff76e737ab702a2df2c10c1f869","com.whatsapp","1d966fc8f0e98430",1527619994329,1527620054329
385349,83,32,0,73.75,2,8,54.5,8,5,10,4,5,4,3,834.333333333333,23,4,41.2726666666667,"42f1293b2125e6b8ec45e34c74439003","1-abbc19c4256c448b420725fbe209e328","com.whatsapp","1d966fc8f0e98430",1527620047821,1527620107821
440201,83,32.1666666666667,0,80.6666666666667,2,8,43.6666666666667,8,6,11,4,5,4,3,844,23,4,40.1136666666667,"42f1293b2125e6b8ec45e34c744399af","1-d580997673a4a58128b440802641d853","com.netflix.mediaclient","1d966fc8f0e98430",1527620102673,1527620162673
497135,83,35,23710.8592442164,85.3333333333333,2,8,112.333333333333,8,7,12,4,5,4,3,845,23,4,39.297,"42f1293b2125e6b8ec45e34c74439b2f","1-1ef7a1bd34fda7af2d3605e756009e15","com.netflix.mediaclient","1d966fc8f0e98430",1527620159607,1527620219607
557792,83,32,0,99.5,2,8,60.25,8,8,13,4,5,4,3,834.666666666667,23,4,42.0763333333333,"42f1293b2125e6b8ec45e34c7443a065","1-b7c36c3ec1b3f46c831961934658287a","com.netflix.mediaclient","1d966fc8f0e98430",1527620220264,1527620280264
612417,53,33.6666666666667,0,84.3333333333333,2,8,51,8,9,14,4,5,4,3,826.666666666667,23,4,41.8316666666667,"42f1293b2125e6b8ec45e34c7443a71a","1-82c6520593aa16f69bf8104d365331e6","com.netflix.mediaclient","1d966fc8f0e98430",1527620274889,1527620334889
683146,83,32,0,85.5,2,8,48,8,10,15,4,1,4,3,827.666666666667,23,1,39.903,"42f1293b2125e6b8ec45e34c7443ace4","1-27d020fa72b003523ecb01880da193d7","com.netflix.mediaclient","1d966fc8f0e98430",1527620345618,1527620405618
58422,82,32.1666666666667,0,89,2,8,54,8,1,16,4,5,4,4,874,23,1,40.7306666666667,"42f1293b2125e6b8ec45e34c7443bcbe","1-f769cd20a493bdc7cb6df2b958bfe7b6","org.pol.jmgo.qoesurveyor","1d966fc8f0e98430",1527620438289,1527620498289
113167,61,35.6,0,89,2,8,107.75,8,2,17,4,5,4,4,861,23,1,38.5136666666667,"42f1293b2125e6b8ec45e34c7443bef0","1-921af0ac047d2f28a0b7885d59257c2b","com.netflix.mediaclient","1d966fc8f0e98430",1527620493034,1527620553034
168094,53,35.8,0,82,2,8,44,8,3,18,4,5,4,4,865,23,2,38.029,"42f1293b2125e6b8ec45e34c7443ce84","1-ccb9725f3850dd448b62d45e8d72e181","com.netflix.mediaclient","1d966fc8f0e98430",1527620547961,1527620607961
223852,49,35.8,0,74.3333333333333,2,8,49,8,4,19,4,5,4,4,867,23,1.5,37.2916666666667,"42f1293b2125e6b8ec45e34c7443dbcf","1-16e9d11721f5277fa381064f79631878","com.netflix.mediaclient","1d966fc8f0e98430",1527620603719,1527620663719
279448,49,35.4,0,124.75,2,8,59,8,5,20,4,5,4,4,870.5,23,1.5,37.23275,"42f1293b2125e6b8ec45e34c7443eb5f","1-fbe9c30b27464cba51c32f026ef41db2","com.netflix.mediaclient","1d966fc8f0e98430",1527620659315,1527620719315
335057,49,35.3666666666667,0,85.3333333333333,2,8,46.3333333333333,8,6,21,4,5,4,4,874.5,23,2,37.3475,"42f1293b2125e6b8ec45e34c7443eeac","1-f5a3271ba2fd563e39397e1772f4c3dd","com.netflix.mediaclient","1d966fc8f0e98430",1527620714924,1527620774924
389533,85,33.1333333333333,0,98.6666666666667,2,8,47,8,7,22,4,5,4,4,860.666666666667,23,1,37.272,"42f1293b2125e6b8ec45e34c7443fa86","1-ecf8d951eab2757095241f92d26af263","com.netflix.mediaclient","1d966fc8f0e98430",1527620769400,1527620829400
446186,49,35.7,0,81.25,2,8,45.25,8,8,23,4,5,4,4,860.333333333333,23,1,37.2133333333333,"42f1293b2125e6b8ec45e34c744407e9","1-1c3f3edc846a110debd088ef820b9dfe","com.netflix.mediaclient","1d966fc8f0e98430",1527620826053,1527620886053
500634,53,35.3,0,96.25,2,8,47.5,8,9,24,4,5,4,4,862,23,1,37.3566666666667,"42f1293b2125e6b8ec45e34c74440b51","1-f5a3a329d8413f76ff3cfcd74b9bf6f5","com.netflix.mediaclient","1d966fc8f0e98430",1527620880501,1527620940501
556029,83,33.3,0,87.75,2,8,50.25,8,10,25,4,5,4,4,849.333333333333,23,1,37.6643333333333,"42f1293b2125e6b8ec45e34c74440cd6","1-a80b215e06cbc32e6bba386720344862","com.netflix.mediaclient","1d966fc8f0e98430",1527620935896,1527620995896
610888,49,35.6,0,76,2,8,45,8,11,26,4,5,4,4,822,23,1,37.533,"42f1293b2125e6b8ec45e34c744414bf","1-08a7420f01cbe44e096a5e3c0f835b58","com.netflix.mediaclient","1d966fc8f0e98430",1527620990755,1527621050755
33514,46,32.2,319790.301441678,25.6666666666667,1,2,11,10,1,0,5,5,4,1,274,22,2.66666666666667,32.2,"42f1293b2125e6b8ec45e34c74441a10","1-504ff30067a0a11eaf3d4807915c44f3","org.pol.jmgo.qoesurveyor","9f174fc0bd3480a6",1527623012125,1527623072125
39030,46,32.2,319790.301441678,86,2,2,29,9,2,1,5,4,4,1,274,22,4,32.2,"42f1293b2125e6b8ec45e34c7444248e","1-237878e72da8bd0c2e7f98ad81281f55","org.pol.jmgo.qoesurveyor","9f174fc0bd3480a6",1527623017641,1527623077641
40869,46,32.2,17763.9533786122,86,2,2,29,9,3,2,5,5,4,1,273.5,22,4,32.2,"42f1293b2125e6b8ec45e34c74442a85","1-69675ba848de6334322cf1198c593d99","org.pol.jmgo.qoesurveyor","9f174fc0bd3480a6",1527623019480,1527623079480
51945,69,32.2,123608.230083534,27,1,7,6,10,1,0,3,4,4,14,1095,24,2,32.1,"42f1293b2125e6b8ec45e34c7444391b","1-38ee4f7abae67b45a5e729d5e35d6b35","com.sec.android.app.sbrowser","d88a327ce250630",1525359354674,1525359414674
121644,68,33.5,16803652.9680365,46,1,7,5,10,2,1,3,5,4,14,1075,24,3,33.4,"42f1293b2125e6b8ec45e34c744447a2","1-b8d490a8e8996935de47d243db54f0b5","com.sec.android.app.sbrowser","d88a327ce250630",1525359424373,1525359484373
158191,67.5,33.7,89766.139013745,28.5,1,7,4.5,10,3,2,3,5,4,14,1119.5,24,3,33.6,"42f1293b2125e6b8ec45e34c74444ccb","1-8efea33e556559ad7cd6152f40082ba5","com.sec.android.app.sbrowser","d88a327ce250630",1525359460920,1525359520920
24423,67,34.35,51790.3954749175,16.5,1,7,12,10,1,3,3,5,4,2,1296,24,2.5,34.25,"42f1293b2125e6b8ec45e34c74445046","1-239c9396ccd58c0cebaee30d006927a2","org.pol.jmgo.qoesurveyor","d88a327ce250630",1525359593783,1525359653783
53043,66,34.8,142661.179698217,14,1,7,6,10,1,4,3,5,4,13,1303,24,3,34.7,"42f1293b2125e6b8ec45e34c74445d36","1-f7fdf0b939883a2334c07a895a5d5934","org.pol.jmgo.qoesurveyor","d88a327ce250630",1525359682788,1525359742788
108676,64,35.6,445707.788516202,23,1,7,155,10,1,5,3,5,4,12,1535,24,3,35.5,"42f1293b2125e6b8ec45e34c74446bcf","1-c4b847493d5449dfcd48ccc49c853e32","org.pol.jmgo.qoesurveyor","d88a327ce250630",1525359836495,1525359896495
174914,64,35.8,1.6e+08,19,1,7,5,10,2,6,3,5,4,12,1561,24,3,35.7,"42f1293b2125e6b8ec45e34c74446bdb","1-909bdbb43dfcf3ef49ae7f4a7c85b49b","com.sec.android.app.launcher","d88a327ce250630",1525359902733,1525359962733
256458,63,36.4,0,16,1,7,8,10,3,7,3,2,4,12,1481,24,3,36.3,"42f1293b2125e6b8ec45e34c7444796c","1-b366957c9a6be2b28182fb00fea59ad1","com.spotify.music","d88a327ce250630",1525359984277,1525360044277
747842,57,35.3,6203.40423045197,199,1,7,7,10,1,8,3,4,4,5,1349,24,3,35.2,"42f1293b2125e6b8ec45e34c74447de6","1-f4bee30605e55331b352aa1975fede0c","com.whatsapp","d88a327ce250630",1525360758976,1525360818976
828742,56,35.7,14622516.5562914,27,1,7,8,10,2,9,3,1,4,5,1378,24,3,35.6,"42f1293b2125e6b8ec45e34c74448c41","1-cebbfc776419076de460732a3df2ba51","com.sec.android.app.launcher","d88a327ce250630",1525360839876,1525360899876
3494084,48,31,8264.70293881214,12,1,7,4,10,3,10,3,4,4,5,1397,24,3,31,"42f1293b2125e6b8ec45e34c74449701","1-86b3b3efaf41e28639210a35529b96e1","com.whatsapp","d88a327ce250630",1525363505218,1525363565218
3534023,47.5,31.25,32611464.9681529,36.5,1,7,11.5,10,4,11,4.83333333333333,4,4,5,1474,24,3,31.2,"42f1293b2125e6b8ec45e34c74449ec0","1-6bd7196543505e7c388fed0806024895","com.sec.android.app.launcher","d88a327ce250630",1525363545157,1525363605157
3574936,47,31.75,36078431.372549,43.5,1,7,13,10,5,12,5,4,4,5,1537,24,3,31.7,"42f1293b2125e6b8ec45e34c7444a966","1-8486a04e6ff4ebb691cce2547f466d4e","com.sec.android.app.launcher","d88a327ce250630",1525363586070,1525363646070
4806414,45,30.6,1177142.85714286,22,1,7,7.5,10,6,13,4.85714285714286,4,4,5,1395.5,24,3,30.5,"42f1293b2125e6b8ec45e34c7444b57c","1-bf9f8884659bce9923111b91e0547100","com.whatsapp","d88a327ce250630",1525364817548,1525364877548
4845253,44,31,292954.75653443,18,1,7,5,10,7,14,4.85714285714286,4,4,5,1423,24,3,31,"42f1293b2125e6b8ec45e34c7444b949","1-ed5ecbd6e3c3ff8c0df15e1ae91e1bdc","com.whatsapp","d88a327ce250630",1525364856387,1525364916387
53789,78,34.4,111862.036821254,128,2,7,37,9,1,15,4,5,4,9,974.333333333333,24,2.66666666666667,34.3,"42f1293b2125e6b8ec45e34c7444c780","1-70494ef8845c7a2e9c0f91de3ac7881b","com.android.chrome","d88a327ce250630",1526662960019,1526663020019
97177,77.3333333333333,34.7666666666667,141108.711303096,89,2,7,31.3333333333333,9,2,16,4,5,4,9,877,24,2.66666666666667,34.7,"42f1293b2125e6b8ec45e34c7444c869","1-c63014c37012c4a8fd68c8a3266964ec","com.android.chrome","d88a327ce250630",1526663003407,1526663063407
116618,71,29.1,14570.3316163079,111,1,7,12.5,9,1,17,5,5,4,4,1252.5,24,2,29,"42f1293b2125e6b8ec45e34c7444cc78","1-ef72728f67180a980de8911a91e5782b","com.sec.android.app.launcher","d88a327ce250630",1526666153860,1526666213860
159349,70.5,29.4,16829268.2926829,21,1,7,12.3333333333333,9,2,18,5,2,4,4,1140.5,24,1.5,29.3,"42f1293b2125e6b8ec45e34c7444d38c","1-009a6f9f68bcde1b6e30d964f1289b14","com.whatsapp","d88a327ce250630",1526666196591,1526666256591
224814,70,29.7666666666667,900432.9004329,18.5,1,7,15,9,3,19,5,5,4,4,1103.33333333333,24,2,29.7,"42f1293b2125e6b8ec45e34c7444dfa7","1-038f9a2eb55d7a5e025948307d156ff8","com.facebook.moments","d88a327ce250630",1526666262056,1526666322056
271351,70,30.1333333333333,336924.344615009,27.6666666666667,1,7,26.3333333333333,9,4,20,5,5,4,4,1073,24,1.66666666666667,30.0666666666667,"42f1293b2125e6b8ec45e34c7444eb83","1-2222f5c47a4e967c162ef7b2c67e2f87","com.whatsapp","d88a327ce250630",1526666308593,1526666368593
316732,69.5,30.55,2971428.57142857,20,1,7,14.5,9,5,21,5,5,4,4,982.5,24,2,30.45,"42f1293b2125e6b8ec45e34c7444f5d7","1-0f59e6e693df557a0d09de279c7fb2b0","com.android.systemui","d88a327ce250630",1526666353974,1526666413974
367790,69,30.8333333333333,9674418.60465116,38.3333333333333,1,7,17.3333333333333,9,6,22,5,5,4,4,974.666666666667,24,2,30.7333333333333,"42f1293b2125e6b8ec45e34c744503f5","1-30db6dc12571be8af1d5052b91af66fd","com.twitter.android","d88a327ce250630",1526666405032,1526666465032
414764,68,31.7,0,40.5,1,7,16.5,9,7,23,5,4,4,4,831.5,24,1.5,31.6,"42f1293b2125e6b8ec45e34c74450907","1-bed48487914f43a8a2a67b309e3c4121","com.spotify.music","d88a327ce250630",1526666452006,1526666512006
484982,67.6666666666667,32.3333333333333,0,17.25,1,7,14.75,9,8,24,5,5,4,4,914,24,1,32.2333333333333,"42f1293b2125e6b8ec45e34c74450b60","1-ecbcd3104c48aeb0ef36c7f20ee440e5","com.ACP.ClinicalGuidelines","d88a327ce250630",1526666522224,1526666582224
505119,67.3333333333333,32.4666666666667,0,18,1,7,15.3333333333333,9,9,25,5,2,4,4,932.333333333333,24,1,32.3666666666667,"42f1293b2125e6b8ec45e34c74450eb4","1-26a0714f8637f2087d72902387363576","com.ACP.ClinicalGuidelines","d88a327ce250630",1526666542361,1526666602361
550262,67,32.6,0,166,1,7,16.3333333333333,9,10,26,5,4,4,4,920.5,24,1,32.5,"42f1293b2125e6b8ec45e34c74451865","1-23b69bbb797aeb7169cfe85742fccf50","py.com.abc.abctv","d88a327ce250630",1526666587504,1526666647504
600967,67,32.8333333333333,0,121,1,7,17.75,9,11,27,5,5,4,4,904.333333333333,24,1,32.7333333333333,"42f1293b2125e6b8ec45e34c744520b7","1-c4fbcc3fcb898cc9807393e2c3820a8e","py.com.abc.abctv","d88a327ce250630",1526666638209,1526666698209
48576,62.3333333333333,28.3666666666667,73297.6618045884,204,2,7,91,9,1,28,3.8,5,3.4,15,1521.66666666667,24,3.66666666666667,28.2666666666667,"42f1293b2125e6b8ec45e34c7445302b","1-40ab04815a6166ab949bea82a16f6a5a","com.android.chrome","d88a327ce250630",1526668823959,1526668883959
95332,62,29,1712374.5819398,104.5,2,7,68.75,9,2,29,5,5,3.4,15,1498.66666666667,24,4,28.9,"42f1293b2125e6b8ec45e34c74453552","1-542570d764964156e0e2ba6904a3feb8","com.android.chrome","d88a327ce250630",1526668870715,1526668930715
140558,61,30.3,53003.3732169599,222,2,7,64.6666666666667,9,3,30,5,5,3.4,15,1433,24,3.5,30.25,"42f1293b2125e6b8ec45e34c74454436","1-ddb202037faa1797fdc01dfb0438209f","com.android.chrome","d88a327ce250630",1526668915941,1526668975941
189643,61,31.2,1925021.79598954,208.666666666667,2,7,44.3333333333333,9,4,31,4,5,4,15,1358,24,2,31.1,"42f1293b2125e6b8ec45e34c74455034","1-7fd2b54c8479a42b3f42788c79a5988b","uk.co.bbc.mundo","d88a327ce250630",1526668965026,1526669025026
234341,60,32.3,0,150.333333333333,2,7,74.3333333333333,9,5,32,4,5,3.6,15,1321,24,3.5,32.2,"42f1293b2125e6b8ec45e34c74455870","1-12111778e135fb6139513e993dc481c1","org.khanacademy.android","d88a327ce250630",1526669009724,1526669069724
279487,59.6666666666667,32.6333333333333,0,1763.5,2,7,106,9,6,33,4,3,3.42,15,1307.33333333333,24,3.33333333333333,32.5333333333333,"42f1293b2125e6b8ec45e34c74455ec1","1-b519adf759cecdec14ad956b3aa10776","org.khanacademy.android","d88a327ce250630",1526669054870,1526669114870
377533,58.5,33.65,0,246.5,2,7,49,9,7,34,4,5,4,15,1213.5,24,2,33.55,"42f1293b2125e6b8ec45e34c744560b3","1-9e730cc29d78b9833c6c66ad175c0c3a","com.adobe.psmobile","d88a327ce250630",1526669152916,1526669212916
425241,58,34.1,0,252,2,7,46,9,8,35,4,5,3.75,15,1256.5,24,1,34,"42f1293b2125e6b8ec45e34c74457020","1-4fd9f5b9c373a48d6b9469c11bfb8a94","com.android.chrome","d88a327ce250630",1526669200624,1526669260624
50945,58.3333333333333,36.9,168370.414912808,71,2,7,43,9,1,36,4,5,4,10,1042.33333333333,24,2,36.8,"42f1293b2125e6b8ec45e34c744578d3","1-b9d11a539d0857964d327be2afb8edd0","com.sec.android.app.launcher","d88a327ce250630",1526671379557,1526671439557
97212,58.75,37.325,1529411.76470588,81,2,7,37.75,9,2,37,4.72727272727273,2,4,10,1128,24,2,37.225,"42f1293b2125e6b8ec45e34c74457d10","1-02ba08beb0fa1952fce2e0456f7284af","com.sec.android.app.launcher","d88a327ce250630",1526671425824,1526671485824
137359,59,37.475,2322.78928100432,68.5,2,7,39.75,9,3,38,4,1,4,10,1150.75,24,2,37.375,"42f1293b2125e6b8ec45e34c744581c2","1-99051ff91f19a81955c96c01e7dcc37e","com.facebook.katana","d88a327ce250630",1526671465971,1526671525971
184244,59,37.5,64924.5252394092,64.6666666666667,2,7,36.6666666666667,9,4,39,4.72727272727273,1,4,10,1185.66666666667,24,2,37.4,"42f1293b2125e6b8ec45e34c74458b39","1-5c20cd0ed9ce71e4626b97ad0f914c9a","com.facebook.katana","d88a327ce250630",1526671512856,1526671572856
228229,59,37.65,4140.52854096255,75,2,7,38,9,5,40,4,1,4,10,1219,24,2,37.55,"42f1293b2125e6b8ec45e34c74458ec8","1-6387e68b247523a59c7a3a0148cb6778","com.facebook.katana","d88a327ce250630",1526671556841,1526671616841
275371,59,37.75,4140.52854096255,62.3333333333333,2,7,52,9,6,41,4,2,4,10,1217.5,24,2,37.65,"42f1293b2125e6b8ec45e34c744590fc","1-eabdd71ebde1bfa6e7529a05f697ea63","com.facebook.katana","d88a327ce250630",1526671603983,1526671663983
317798,59,37.8,36338983.0508475,74.3333333333333,2,7,53.6666666666667,9,7,42,4.72727272727273,5,4,10,1223,24,2,37.7,"42f1293b2125e6b8ec45e34c74459691","1-043d1b9f3aa49ac927409384a65bd6a5","com.facebook.katana","d88a327ce250630",1526671646410,1526671706410
364587,60,37.9,1753424.65753425,66.3333333333333,2,7,46.6666666666667,9,8,43,4.72727272727273,5,4,10,1237.5,24,2,37.8,"42f1293b2125e6b8ec45e34c74459da3","1-32662908d461a6e4fd896ee6f6897750","com.facebook.katana","d88a327ce250630",1526671693199,1526671753199
410655,60,38,27819.6748784984,52.6666666666667,2,7,42.3333333333333,9,9,44,4,2,4,10,1213,24,2,38,"42f1293b2125e6b8ec45e34c74459f6b","1-eedf5afa6f380869faa48785ae8090f8","com.facebook.katana","d88a327ce250630",1526671739267,1526671799267
456249,60,38.15,1570412.51778094,56,2,7,36,9,10,45,4,1,4,10,1369,24,2,38.05,"42f1293b2125e6b8ec45e34c7445a824","1-fd1c402c24bbea5b338fcacaf93221ff","com.facebook.katana","d88a327ce250630",1526671784861,1526671844861
499193,60,38.2,476539.905900635,64.6666666666667,2,7,40.6666666666667,9,11,46,4.72727272727273,5,4,10,1368,24,2,38.1,"42f1293b2125e6b8ec45e34c7445b69c","1-eb4e69c7a7a3c2caf693ac91b63d1fae","com.facebook.katana","d88a327ce250630",1526671827805,1526671887805
544306,60,38.2,6564102.56410256,70.6666666666667,2,7,38,9,12,47,4,5,4,10,1339,24,2,38.1,"42f1293b2125e6b8ec45e34c7445bd9f","1-2cd05310a71ff6ae11a44f3d1f9f0c16","com.facebook.katana","d88a327ce250630",1526671872918,1526671932918
589423,60,38.2,2717872.9689808,74,2,7,49.6666666666667,9,13,48,4,5,4,10,1311.5,24,2,38.1,"42f1293b2125e6b8ec45e34c7445c987","1-d5dee76f4afdb2306e72b546496b60ef","com.whatsapp","d88a327ce250630",1526671918035,1526671978035
319689,100,20.5333333333333,0,200,2,7,46.6666666666667,9,1,49,4,5,3.475,1,635.5,24,4,22.7333333333333,"42f1293b2125e6b8ec45e34c7445cc42","1-09ccd88ee702850a200e459ae1b64dfe","","d88a327ce250630",1526672699275,1526672759275
437645,61,37.1,0,114.5,2,7,54,9.25,2,50,4,5,3.48571428571429,1,1796.25,24,3.5,37.025,"42f1293b2125e6b8ec45e34c7445d1dc","1-ffe82dd60f38111e48c7325487220662","com.samsung.android.incallui","d88a327ce250630",1526672817231,1526672877231
50508,46,25.65,47498.5004219152,29,1,7,13,10,1,51,5,1,3.36,7,1661.5,24,4,25.55,"42f1293b2125e6b8ec45e34c7445d794","1-874a0a01e38388a5f211ece5324062f4","com.spotify.music","d88a327ce250630",1526745852088,1526745912088
72663,62,32.45,1037406.48379052,52,2,7,63,9,1,52,4.72727272727273,5,4,8,1297,24,2,32.35,"42f1293b2125e6b8ec45e34c7445e4bb","1-9b1be58110a4ccfcc72f9624939d0f9a","com.whatsapp","d88a327ce250630",1527361697733,1527361757733
121646,61.25,33.275,31678160.9195402,81.6666666666667,2,7,58.6666666666667,9,2,53,4.72727272727273,4,4,8,1296.75,24,2,33.175,"42f1293b2125e6b8ec45e34c7445f045","1-63c8fd36ffba7625f2e85041ada9dc53","com.whatsapp","d88a327ce250630",1527361746716,1527361806716
165926,61,34,28091603.0534351,61.3333333333333,2,7,43.6666666666667,9,3,54,4.72727272727273,5,4,8,1266.66666666667,24,1.66666666666667,33.9,"42f1293b2125e6b8ec45e34c7445f0cd","1-0a9fb1cc08c0c1b78479eeeb975f6b35","com.twitter.android","d88a327ce250630",1527361790996,1527361850996
211206,60.3333333333333,34.2,19126213.592233,95.5,2,7,54.5,9,4,55,4.72727272727273,5,4,8,1254.66666666667,24,2,34.1,"42f1293b2125e6b8ec45e34c7445f2ad","1-677e6295f378da9136780f16028c1fb3","com.twitter.android","d88a327ce250630",1527361836276,1527361896276
257402,60,34.3333333333333,45679.1479082025,1677.66666666667,2,7,53,9,5,56,4.72727272727273,5,3.7,8,1227,24,2.66666666666667,34.2333333333333,"42f1293b2125e6b8ec45e34c7445f95a","1-77466b68f18c260d21882a1207b89d2f","com.twitter.android","d88a327ce250630",1527361882472,1527361942472
303385,60,34.6,3412673.87944359,68.6666666666667,2,7,36.6666666666667,9,6,57,4.72727272727273,5,4,8,1193.5,24,2,34.5,"42f1293b2125e6b8ec45e34c74460819","1-1dc9818effaa1b9c966024d99113e2d5","com.twitter.android","d88a327ce250630",1527361928455,1527361988455
351651,59,34.8,1526011.56069364,174.666666666667,2,7,34,9,7,58,4.72727272727273,4,4,8,1112.66666666667,24,2,34.7,"42f1293b2125e6b8ec45e34c74461534","1-f458df8ddfbee21ebc4092520fe798d5","com.twitter.android","d88a327ce250630",1527361976721,1527362036721
395660,58.75,35.025,277731.589952888,130.5,2,7,36,9,8,59,4.72727272727273,5,4,8,1028,24,2,34.975,"42f1293b2125e6b8ec45e34c74461c95","1-f580873da552dc89f91f248c86763f42","com.twitter.android","d88a327ce250630",1527362020730,1527362080730
440468,58,35.5,3413.47897510294,98.3333333333333,2,7,97.3333333333333,9,9,60,4.72727272727273,5,4,8,1014.66666666667,24,2,35.4,"42f1293b2125e6b8ec45e34c74462021","1-cae1c66d04ae7a70487fb1ecc5ba4485","com.sec.android.app.launcher","d88a327ce250630",1527362065538,1527362125538
486387,58,35.675,2800000,84.25,2,7,86.5,9,10,61,4.72727272727273,5,4,8,1041.25,24,2,35.575,"42f1293b2125e6b8ec45e34c74462c80","1-28af9c69f6ddc139af144d633da81ed3","com.android.chrome","d88a327ce250630",1527362111457,1527362171457
530964,58,35.7,8944.09937888199,67.25,2,7,47.25,9,11,62,4.72727272727273,5,4,8,1047,24,2,35.6,"42f1293b2125e6b8ec45e34c74462e44","1-32b622d8fd415c578ccc0c7a9218011a","com.scdgroup.app.englishspeakvocal","d88a327ce250630",1527362156034,1527362216034
576302,57,35.7,17144.7411803495,78,2,7,45.6666666666667,9,12,63,4.72727272727273,5,4,8,1058,24,2,35.6,"42f1293b2125e6b8ec45e34c744630ea","1-b1a2db539ab09bd1f6630b2561cf1259","com.google.android.googlequicksearchbox","d88a327ce250630",1527362201372,1527362261372
255355,59,29.7666666666667,0,90.5,2,7,86.5,9,1,64,4.72727272727273,5,4,11,1047,24,1,29,"42f1293b2125e6b8ec45e34c74463595","1-8ad4d415c5eb9acc407c0ea6a7a2582c","","d88a327ce250630",1527692576907,1527692636907
68769,34.75,30,40235.747478182,148.666666666667,2,7,60.3333333333333,9,1,65,5,5,3.4,6,1206,24,4,29.9,"42f1293b2125e6b8ec45e34c7446367a","1-56617981fb44dc79c2ff2e83a5d37b17","com.sec.android.app.launcher","d88a327ce250630",1528220293796,1528220353796
60000,29.5,32.4,0,7,1,7,72,10,1,66,4.85714285714286,5,4,3,1257,24,1,55.3333333333333,"42f1293b2125e6b8ec45e34c74463e46","1-b17f64d067bb2fc7d58dc4e9fa71c81d","","d88a327ce250630",1528221498155,1528221558155
62114,32,29.5666666666667,54263.1843195936,214,2,6,59.5,9,1,0,4,5,3.4,4,387,24,4,43.3333333333333,"42f1293b2125e6b8ec45e34c744646fe","1-4148e953a9ec09c9536e3cc216123808","org.pol.jmgo.qoesurveyor","9c19bb5d04be923e",1527692319216,1527692379216
164743,32.5,30.075,89626016.2601626,1582,2,6,249,9,2,1,4,3,3.4,4,390.75,24,4,42,"42f1293b2125e6b8ec45e34c74464fc6","1-3c21fac19db23deca7bf7c7f88a5563c","com.google.android.youtube","9c19bb5d04be923e",1527692421845,1527692481845
220428,33,30.4,13362424.2424242,1382,2,6,182,9,3,2,4,3,3.41428571428571,4,398,24,4,42.25,"42f1293b2125e6b8ec45e34c744651d2","1-c116e4f2dc5eb1c446b75472c3d661c3","com.google.android.youtube","9c19bb5d04be923e",1527692477530,1527692537530
254584,33,30.625,1929.17626470136,110,2,6,90.6666666666667,9,4,3,4,3,3.41428571428571,4,399.5,24,4,41.75,"42f1293b2125e6b8ec45e34c74466121","1-dda2625ea3c17c908902b5e4a6e0f0ed","com.google.android.youtube","9c19bb5d04be923e",1527692511686,1527692571686
275326,33,30.725,13483.9431727141,312,2,6,70.6666666666667,9,5,4,4,1,3.4,4,399.75,24,4,42,"42f1293b2125e6b8ec45e34c7446671a","1-9942415f8f3eec66696cefe0064141d3","com.google.android.youtube","9c19bb5d04be923e",1527692532428,1527692592428
63303,24,30.2666666666667,1925925.92592593,412.5,2,6,243,9,1,5,3.8,5,3.5,3,542.333333333333,24,4,38.6666666666667,"42f1293b2125e6b8ec45e34c74467351","1-f99776ad9673de737a4ae2fa843b2359","com.whatsapp","9c19bb5d04be923e",1527696752612,1527696812612
145956,20,28.3,0,486,1,6,334,17,1,6,5,5,3,2,397,24,4,43.3333333333333,"42f1293b2125e6b8ec45e34c74467991","1-2b316633950ddfa3ae38ef5b558fee84","","9c19bb5d04be923e",1527697463686,1527697523686
